site,site_id,param_index_subset,param_name,param_label_short,obs_index,obs_block_name,obs_family,obs_label_short,obs_label_full,y_obs,y_prior,y_opt,obs_sigma,obs_variance,gain_value,abs_gain_value,rank_within_param_by_abs_gain
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,15,israd_layer_soil_active,pool_delta14C,layer:active,israd_layer_soil_active,-57.28982162475586,7244.72314453125,29.882474899291992,33.460245257548735,1119.5880126953125,0.0017319403746565713,0.0017319403746565713,1
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,16,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-391.0356140136719,-259.04302978515625,267.9815673828125,174.4508235685633,30433.08984375,-4.165723711288953e-06,4.165723711288953e-06,17
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,17,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-579.0341796875,-288.3943176269531,-559.3822631835938,104.56596957035066,10934.0419921875,0.0003715141026472589,0.0003715141026472589,4
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,18,israd_macrofossil_soil_active_2004,pool_delta14C,macro:active_2004,israd_macrofossil_soil_active_2004,238.0065155029297,7244.72314453125,29.882474899291992,35.25952192980997,1243.23388671875,0.0015596901780776415,0.0015596901780776415,2
Eight-mile Lake,US-EML,1,log_tau[soil_slow],$\tau_{\mathrm{slow}}$,19,israd_macrofossil_soil_slow_2004,pool_delta14C,macro:slow_2004,israd_macrofossil_soil_slow_2004,367.9891357421875,-259.04302978515625,267.9815673828125,51.37374067039259,2639.26123046875,-4.8034594873119e-05,4.8034594873119e-05,16
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,0,resp_14C,resp_delta14C,resp[1],resp_14C[1],60.689998626708984,5941.79833984375,54.07278060913086,20.0,400.0,-0.0001017935132702681,0.0001017935132702681,5
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,1,resp_14C,resp_delta14C,resp[2],resp_14C[2],61.182220458984375,5873.0283203125,54.03875732421875,20.0,400.0,-8.601045468175618e-05,8.601045468175618e-05,6
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,2,resp_14C,resp_delta14C,resp[3],resp_14C[3],62.669090270996094,5808.20166015625,54.02235794067383,20.0,400.0,-8.192563525057287e-05,8.192563525057287e-05,7
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,3,resp_14C,resp_delta14C,resp[4],resp_14C[4],55.01599884033203,5707.9296875,54.00114440917969,20.0,400.0,-7.67872592030075e-05,7.67872592030075e-05,8
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,4,resp_14C,resp_delta14C,resp[5],resp_14C[5],48.92399978637695,5632.81884765625,53.9825325012207,20.0,400.0,-7.246578706940866e-05,7.246578706940866e-05,9
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,5,resp_14C,resp_delta14C,resp[6],resp_14C[6],42.89666748046875,5588.30419921875,53.96870040893555,20.0,400.0,-6.880509447688019e-05,6.880509447688019e-05,10
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,6,resp_14C,resp_delta14C,resp[7],resp_14C[7],62.11249923706055,5550.14404296875,53.7387580871582,20.0,400.0,-6.597432407673266e-05,6.597432407673266e-05,11
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,7,resp_14C,resp_delta14C,resp[8],resp_14C[8],54.93363571166992,5379.77294921875,53.681217193603516,20.0,400.0,-5.960418631549407e-05,5.960418631549407e-05,12
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,8,resp_14C,resp_delta14C,resp[9],resp_14C[9],53.12727355957031,5262.10400390625,53.63825607299805,20.0,400.0,-5.2296479446281384e-05,5.2296479446281384e-05,13
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,9,resp_14C,resp_delta14C,resp[10],resp_14C[10],13.296667098999023,5002.154296875,53.231109619140625,20.0,400.0,-3.6104469351698774e-05,3.6104469351698774e-05,14
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,10,resp_14C,resp_delta14C,resp[11],resp_14C[11],43.8025016784668,4758.28369140625,52.91923904418945,20.0,400.0,-2.1971626339354554e-05,2.1971626339354554e-05,15
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,11,resp_14C,resp_delta14C,resp[12],resp_14C[12],38.830833435058594,4521.138671875,52.52912521362305,20.0,400.0,-7.084146231333852e-06,7.084146231333852e-06,17
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,12,c_stock,C_stocks,C[1],c_stock[1],23702.927734375,2651.361083984375,21624.28125,8506.453079868248,72359744.0,-1.069974173765724e-07,1.069974173765724e-07,20
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,13,c_stock,C_stocks,C[2],c_stock[2],10989.9365234375,9033.87890625,5279.83251953125,4325.827550885495,18712784.0,-1.2284065082687127e-07,1.2284065082687127e-07,19
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,14,c_stock,C_stocks,C[3],c_stock[3],12218.2587890625,7228.06884765625,11673.431640625,8676.17381107594,75275992.0,3.1844102252200576e-06,3.1844102252200576e-06,18
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,15,israd_layer_soil_active,pool_delta14C,layer:active,israd_layer_soil_active,-57.28982162475586,7244.72314453125,29.882474899291992,33.460245257548735,1119.5880126953125,0.00032827237655347384,0.00032827237655347384,2
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,16,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-391.0356140136719,-259.04302978515625,267.9815673828125,174.4508235685633,30433.08984375,1.756919028378426e-05,1.756919028378426e-05,16
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,17,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-579.0341796875,-288.3943176269531,-559.3822631835938,104.56596957035066,10934.0419921875,-0.000827538548487413,0.000827538548487413,1
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,18,israd_macrofossil_soil_active_2004,pool_delta14C,macro:active_2004,israd_macrofossil_soil_active_2004,238.0065155029297,7244.72314453125,29.882474899291992,35.25952192980997,1243.23388671875,0.00029562403471665937,0.00029562403471665937,3
Eight-mile Lake,US-EML,2,log_tau[soil_passive],$\tau_{\mathrm{passive}}$,19,israd_macrofossil_soil_slow_2004,pool_delta14C,macro:slow_2004,israd_macrofossil_soil_slow_2004,367.9891357421875,-259.04302978515625,267.9815673828125,51.37374067039259,2639.26123046875,0.00020258879273324856,0.00020258879273324856,4
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,0,resp_14C,resp_delta14C,resp[1],resp_14C[1],60.689998626708984,5941.79833984375,54.07278060913086,20.0,400.0,0.0003979820030045943,0.0003979820030045943,5
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,1,resp_14C,resp_delta14C,resp[2],resp_14C[2],61.182220458984375,5873.0283203125,54.03875732421875,20.0,400.0,0.0003752441850696151,0.0003752441850696151,6
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,2,resp_14C,resp_delta14C,resp[3],resp_14C[3],62.669090270996094,5808.20166015625,54.02235794067383,20.0,400.0,0.00036922384350857485,0.00036922384350857485,7
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,3,resp_14C,resp_delta14C,resp[4],resp_14C[4],55.01599884033203,5707.9296875,54.00114440917969,20.0,400.0,0.00036158372545228056,0.00036158372545228056,8
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,4,resp_14C,resp_delta14C,resp[5],resp_14C[5],48.92399978637695,5632.81884765625,53.9825325012207,20.0,400.0,0.00035519459158089714,0.00035519459158089714,9
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,5,resp_14C,resp_delta14C,resp[6],resp_14C[6],42.89666748046875,5588.30419921875,53.96870040893555,20.0,400.0,0.0003498495902864836,0.0003498495902864836,10
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,6,resp_14C,resp_delta14C,resp[7],resp_14C[7],62.11249923706055,5550.14404296875,53.7387580871582,20.0,400.0,0.00034460606030100715,0.00034460606030100715,11
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,7,resp_14C,resp_delta14C,resp[8],resp_14C[8],54.93363571166992,5379.77294921875,53.681217193603516,20.0,400.0,0.0003350255865750206,0.0003350255865750206,12
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,8,resp_14C,resp_delta14C,resp[9],resp_14C[9],53.12727355957031,5262.10400390625,53.63825607299805,20.0,400.0,0.00032428221658000963,0.00032428221658000963,13
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,9,resp_14C,resp_delta14C,resp[10],resp_14C[10],13.296667098999023,5002.154296875,53.231109619140625,20.0,400.0,0.0002980258522842329,0.0002980258522842329,14
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,10,resp_14C,resp_delta14C,resp[11],resp_14C[11],43.8025016784668,4758.28369140625,52.91923904418945,20.0,400.0,0.0002771677762803471,0.0002771677762803471,15
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,11,resp_14C,resp_delta14C,resp[12],resp_14C[12],38.830833435058594,4521.138671875,52.52912521362305,20.0,400.0,0.0002553570523052781,0.0002553570523052781,16
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,12,c_stock,C_stocks,C[1],c_stock[1],23702.927734375,2651.361083984375,21624.28125,8506.453079868248,72359744.0,5.902453097747392e-07,5.902453097747392e-07,19
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,13,c_stock,C_stocks,C[2],c_stock[2],10989.9365234375,9033.87890625,5279.83251953125,4325.827550885495,18712784.0,4.408172663088514e-07,4.408172663088514e-07,20
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,14,c_stock,C_stocks,C[3],c_stock[3],12218.2587890625,7228.06884765625,11673.431640625,8676.17381107594,75275992.0,1.6728621579763964e-06,1.6728621579763964e-06,18
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,15,israd_layer_soil_active,pool_delta14C,layer:active,israd_layer_soil_active,-57.28982162475586,7244.72314453125,29.882474899291992,33.460245257548735,1119.5880126953125,-0.0018108962115659323,0.0018108962115659323,1
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,16,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-391.0356140136719,-259.04302978515625,267.9815673828125,174.4508235685633,30433.08984375,-6.378695624420296e-05,6.378695624420296e-05,17
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,17,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-579.0341796875,-288.3943176269531,-559.3822631835938,104.56596957035066,10934.0419921875,-0.0004346687411013989,0.0004346687411013989,4
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,18,israd_macrofossil_soil_active_2004,pool_delta14C,macro:active_2004,israd_macrofossil_soil_active_2004,238.0065155029297,7244.72314453125,29.882474899291992,35.25952192980997,1243.23388671875,-0.0016307934591902199,0.0016307934591902199,2
Eight-mile Lake,US-EML,3,log_f_transfer[soil_active→soil_slow],$f_{\mathrm{a\to s}}$,19,israd_macrofossil_soil_slow_2004,pool_delta14C,macro:slow_2004,israd_macrofossil_soil_slow_2004,367.9891357421875,-259.04302978515625,267.9815673828125,51.37374067039259,2639.26123046875,-0.0007355217997478747,0.0007355217997478747,3
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,0,resp_14C,resp_delta14C,resp[1],resp_14C[1],60.689998626708984,5941.79833984375,54.07278060913086,20.0,400.0,-0.0002644404731398469,0.0002644404731398469,16
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,1,resp_14C,resp_delta14C,resp[2],resp_14C[2],61.182220458984375,5873.0283203125,54.03875732421875,20.0,400.0,-0.00026725210911307415,0.00026725210911307415,15
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,2,resp_14C,resp_delta14C,resp[3],resp_14C[3],62.669090270996094,5808.20166015625,54.02235794067383,20.0,400.0,-0.00026784034531860713,0.00026784034531860713,14
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,3,resp_14C,resp_delta14C,resp[4],resp_14C[4],55.01599884033203,5707.9296875,54.00114440917969,20.0,400.0,-0.0002685111152189685,0.0002685111152189685,13
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,4,resp_14C,resp_delta14C,resp[5],resp_14C[5],48.92399978637695,5632.81884765625,53.9825325012207,20.0,400.0,-0.00026911410026858417,0.00026911410026858417,11
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,5,resp_14C,resp_delta14C,resp[6],resp_14C[6],42.89666748046875,5588.30419921875,53.96870040893555,20.0,400.0,-0.00026969560053841405,0.00026969560053841405,10
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,6,resp_14C,resp_delta14C,resp[7],resp_14C[7],62.11249923706055,5550.14404296875,53.7387580871582,20.0,400.0,-0.00026904055008307947,0.00026904055008307947,12
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,7,resp_14C,resp_delta14C,resp[8],resp_14C[8],54.93363571166992,5379.77294921875,53.681217193603516,20.0,400.0,-0.00026977964994238506,0.00026977964994238506,9
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,8,resp_14C,resp_delta14C,resp[9],resp_14C[9],53.12727355957031,5262.10400390625,53.63825607299805,20.0,400.0,-0.0002708790620413642,0.0002708790620413642,7
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,9,resp_14C,resp_delta14C,resp[10],resp_14C[10],13.296667098999023,5002.154296875,53.231109619140625,20.0,400.0,-0.0002707967658189443,0.0002707967658189443,8
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,10,resp_14C,resp_delta14C,resp[11],resp_14C[11],43.8025016784668,4758.28369140625,52.91923904418945,20.0,400.0,-0.00027300553351762195,0.00027300553351762195,6
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,11,resp_14C,resp_delta14C,resp[12],resp_14C[12],38.830833435058594,4521.138671875,52.52912521362305,20.0,400.0,-0.00027559589370566514,0.00027559589370566514,5
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,12,c_stock,C_stocks,C[1],c_stock[1],23702.927734375,2651.361083984375,21624.28125,8506.453079868248,72359744.0,-4.717814930184598e-07,4.717814930184598e-07,19
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,13,c_stock,C_stocks,C[2],c_stock[2],10989.9365234375,9033.87890625,5279.83251953125,4325.827550885495,18712784.0,-2.7620082101112515e-07,2.7620082101112515e-07,20
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,14,c_stock,C_stocks,C[3],c_stock[3],12218.2587890625,7228.06884765625,11673.431640625,8676.17381107594,75275992.0,2.8786575634791707e-06,2.8786575634791707e-06,18
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,15,israd_layer_soil_active,pool_delta14C,layer:active,israd_layer_soil_active,-57.28982162475586,7244.72314453125,29.882474899291992,33.460245257548735,1119.5880126953125,0.0014474444473913293,0.0014474444473913293,1
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,16,israd_layer_soil_slow,pool_delta14C,layer:slow,israd_layer_soil_slow,-391.0356140136719,-259.04302978515625,267.9815673828125,174.4508235685633,30433.08984375,4.033216483636871e-05,4.033216483636871e-05,17
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,17,israd_layer_soil_passive,pool_delta14C,layer:passive,israd_layer_soil_passive,-579.0341796875,-288.3943176269531,-559.3822631835938,104.56596957035066,10934.0419921875,-0.0007479723893214866,0.0007479723893214866,3
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,18,israd_macrofossil_soil_active_2004,pool_delta14C,macro:active_2004,israd_macrofossil_soil_active_2004,238.0065155029297,7244.72314453125,29.882474899291992,35.25952192980997,1243.23388671875,0.0013034888042014329,0.0013034888042014329,2
Eight-mile Lake,US-EML,4,log_f_transfer[soil_slow→soil_passive],$f_{\mathrm{s\to p}}$,19,israd_macrofossil_soil_slow_2004,pool_delta14C,macro:slow_2004,israd_macrofossil_soil_slow_2004,367.9891357421875,-259.04302978515625,267.9815673828125,51.37374067039259,2639.26123046875,0.0004650666564901371,0.0004650666564901371,4
