ecosystem,observation_subset,observation_subset_label,draw,q10,delta_temperature_c,year,mode,control_carbon,warm_carbon,control_respiration,warm_respiration,cumulative_control_respiration,cumulative_warm_respiration
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,7,2.0,4.0,10,slow,11615.1787109375,11615.3994140625,16.324754340694245,30.547459486041703,16.324754340694245,30.547459486041703
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,7,2.0,4.0,50,slow,11616.287109375,11616.228515625,74.22737261693197,147.5713481497794,74.22737261693197,147.5713481497794
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,7,2.0,4.0,100,slow,11617.6865234375,11604.23046875,148.53728576054783,294.6888671627938,148.53728576054783,294.6888671627938
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,10,fast,21231.693359375,20020.3984375,1135.9788889427382,2021.8140598403477,1135.9788889427382,2021.8140598403477
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,50,fast,21171.763671875,16232.533203125,5172.517268138505,8784.615577098026,5172.517268138505,8784.615577098026
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,100,fast,21055.76171875,13604.064453125,10321.995470405202,15771.48096161251,10321.995470405202,15771.48096161251
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,10,intermediate,7946.61083984375,7919.06005859375,391.55437573141404,730.0748532961638,391.55437573141404,730.0748532961638
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,50,intermediate,7973.95849609375,7542.88232421875,1787.4331970036442,3473.5691454731636,1787.4331970036442,3473.5691454731636
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,100,intermediate,7993.48291015625,6787.16015625,3582.9135913506407,6659.99836342486,3582.9135913506407,6659.99836342486
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,10,slow,11615.1787109375,11615.3994140625,16.324754340694245,30.547459486041703,16.324754340694245,30.547459486041703
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,50,slow,11616.287109375,11616.228515625,74.22737261693197,147.5713481497794,74.22737261693197,147.5713481497794
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,8,2.0,4.0,100,slow,11617.6865234375,11604.23046875,148.53728576054783,294.6888671627938,148.53728576054783,294.6888671627938
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,10,fast,21285.57421875,20074.099609375,1173.9598798574732,2089.5615547244934,1173.9598798574732,2089.5615547244934
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,50,fast,21225.548828125,16282.7763671875,5345.476718175634,9081.062564585005,5345.476718175634,9081.062564585005
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,100,fast,21109.431640625,13648.0078125,10667.181723363588,16306.253932366399,10667.181723363588,16306.253932366399
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,10,intermediate,7973.048828125,7948.01318359375,352.01724579823167,656.4319171704271,352.01724579823167,656.4319171704271
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,50,intermediate,7998.2802734375,7601.7998046875,1606.6892801855388,3127.8530211590078,1606.6892801855388,3127.8530211590078
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,100,intermediate,8016.82177734375,6892.0263671875,3220.211853132777,6015.832051261945,3220.211853132777,6015.832051261945
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,10,slow,11337.7861328125,11338.0517578125,18.65122050994847,34.90090306044713,18.65122050994847,34.90090306044713
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,50,slow,11339.0771484375,11339.0830078125,84.80637890093763,168.60478915314576,84.80637890093763,168.60478915314576
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,9,2.0,4.0,100,slow,11340.7080078125,11326.7392578125,169.70903767927797,336.6889182665077,169.70903767927797,336.6889182665077
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,10,fast,21432.3359375,20220.296875,1178.8693721873476,2098.69957803018,1178.8693721873476,2098.69957803018
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,50,fast,21372.119140625,16419.6015625,5367.886543665735,9126.437602264064,5367.886543665735,9126.437602264064
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,100,fast,21255.6171875,13767.7880859375,10712.006612766372,16394.618241848082,10712.006612766372,16394.618241848082
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,10,intermediate,8009.0498046875,7984.46142578125,346.11258807335054,645.4373008258199,346.11258807335054,645.4373008258199
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,50,intermediate,8034.0322265625,7643.85693359375,1579.697733079539,3076.5236292538993,1579.697733079539,3076.5236292538993
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,100,intermediate,8052.58544921875,6941.8671875,3166.06033733445,5921.266328551439,3166.06033733445,5921.266328551439
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,10,slow,11301.4921875,11301.7490234375,19.757214383806044,36.97046842163907,19.757214383806044,36.97046842163907
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,50,slow,11302.890625,11302.8388671875,89.83576058010708,178.6035842661667,89.83576058010708,178.6035842661667
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,10,2.0,4.0,100,slow,11304.650390625,11290.0751953125,179.7745841570908,356.65377576154776,179.7745841570908,356.65377576154776
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,10,fast,21365.158203125,20153.384765625,1169.8866564744296,2082.527139576775,1169.8866564744296,2082.527139576775
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,50,fast,21305.033203125,16356.984375,5326.961808723132,9053.55356195906,5326.961808723132,9053.55356195906
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,100,fast,21188.70703125,13712.892578125,10630.291524146352,16260.55057946541,10630.291524146352,16260.55057946541
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,10,intermediate,7898.470703125,7873.24755859375,350.578346267971,653.7364041110438,350.578346267971,653.7364041110438
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,50,intermediate,7923.91064453125,7525.41650390625,1600.174268569866,3114.292468438808,1600.174268569866,3114.292468438808
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,100,intermediate,7942.560546875,6814.255859375,3207.240440671728,5986.740457722955,3207.240440671728,5986.740457722955
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,10,slow,11079.3662109375,11079.6943359375,23.989097009786022,44.88949682756114,23.989097009786022,44.88949682756114
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,50,slow,11081.046875,11080.388671875,109.07956658061141,216.86277959069923,109.07956658061141,216.86277959069923
Eight-mile Lake,stocks_soil14c,Stocks + Soil 14C,11,2.0,4.0,100,slow,11083.166015625,11064.3232421875,218.2881812689389,433.0167503206488,218.2881812689389,433.0167503206488
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,10,fast,19046.255859375,17844.25,1137.5974044257578,2018.2513208469363,1137.5974044257578,2018.2513208469363
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,50,fast,18989.67578125,14210.8759765625,5179.050532582067,8680.37706895413,5179.050532582067,8680.37706895413
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,100,fast,18879.931640625,11851.669921875,10333.43626256086,15482.856175820663,10333.43626256086,15482.856175820663
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,10,intermediate,9919.095703125,9889.16015625,385.19736829344606,718.3391266067072,385.19736829344606,718.3391266067072
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,50,intermediate,9946.2705078125,9467.1123046875,1757.7278197070711,3423.71069728525,1757.7278197070711,3423.71069728525
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,100,intermediate,9966.2646484375,8608.9755859375,3522.163863496371,6591.2463891323905,3522.163863496371,6591.2463891323905
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,10,slow,13280.669921875,13280.9287109375,20.506306778563744,38.37213936847717,20.506306778563744,38.37213936847717
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,50,slow,13282.138671875,13281.9765625,93.2412643562005,185.37253089290238,93.2412643562005,185.37253089290238
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,0,2.0,4.0,100,slow,13283.9931640625,13268.849609375,186.58799726817716,370.17929948611663,186.58799726817716,370.17929948611663
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,10,fast,18660.462890625,17460.30078125,1119.19759021292,1984.3410410332076,1119.19759021292,1984.3410410332076
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,50,fast,18604.56640625,13857.04296875,5095.126804638023,8517.56425577272,5095.126804638023,8517.56425577272
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,100,fast,18496.025390625,11548.39453125,10165.704402009082,15174.139341164668,10165.704402009082,15174.139341164668
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,10,intermediate,11547.0654296875,11515.203125,404.3490519473344,754.1225462426603,404.3490519473344,754.1225462426603
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,50,intermediate,11575.6220703125,11061.4990234375,1844.843519002552,3598.6221146104635,1844.843519002552,3598.6221146104635
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,100,intermediate,11597.0048828125,10127.435546875,3696.256788766428,6946.662150445813,3696.256788766428,6946.662150445813
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,10,slow,12775.06640625,12775.326171875,19.276404958441677,36.070714014927276,19.276404958441677,36.070714014927276
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,50,slow,12776.4326171875,12776.6318359375,87.64879670284652,174.25550141008455,87.64879670284652,174.25550141008455
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,1,2.0,4.0,100,slow,12778.1416015625,12765.2724609375,175.39627339284613,347.99003327867115,175.39627339284613,347.99003327867115
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,10,fast,18660.462890625,17460.30078125,1119.19759021292,1984.3410410332076,1119.19759021292,1984.3410410332076
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,50,fast,18604.56640625,13857.04296875,5095.126804638023,8517.56425577272,5095.126804638023,8517.56425577272
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,100,fast,18496.025390625,11548.39453125,10165.704402009082,15174.139341164668,10165.704402009082,15174.139341164668
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,10,intermediate,11547.0654296875,11515.203125,404.3490519473344,754.1225462426603,404.3490519473344,754.1225462426603
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,50,intermediate,11575.6220703125,11061.4990234375,1844.843519002552,3598.6221146104635,1844.843519002552,3598.6221146104635
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,100,intermediate,11597.0048828125,10127.435546875,3696.256788766428,6946.662150445813,3696.256788766428,6946.662150445813
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,10,slow,12775.06640625,12775.326171875,19.276404958441677,36.070714014927276,19.276404958441677,36.070714014927276
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,50,slow,12776.4326171875,12776.6318359375,87.64879670284652,174.25550141008455,87.64879670284652,174.25550141008455
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,2,2.0,4.0,100,slow,12778.1416015625,12765.2724609375,175.39627339284613,347.99003327867115,175.39627339284613,347.99003327867115
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,10,fast,18759.44921875,17558.796875,1142.2626976086412,2025.5714081851947,1142.2626976086412,2025.5714081851947
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,50,fast,18703.36328125,13947.716796875,5200.17137251221,8699.037579715592,5200.17137251221,8699.037579715592
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,100,fast,18594.53125,11626.001953125,10375.362036915478,15502.239435372445,10375.362036915478,15502.239435372445
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,10,intermediate,11515.365234375,11485.318359375,379.78133996319946,708.3404793202332,379.78133996319946,708.3404793202332
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,50,intermediate,11542.6181640625,11055.109375,1732.6487058980547,3382.6191177305946,1732.6487058980547,3382.6191177305946
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,100,intermediate,11563.2646484375,10160.791015625,3471.294173358284,6539.916775215114,3471.294173358284,6539.916775215114
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,10,slow,11828.5166015625,11828.78515625,21.249782824142233,39.76342457259271,21.249782824142233,39.76342457259271
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,50,slow,11830.046875,11830.166015625,96.62270065333703,192.0972550973407,96.62270065333703,192.0972550973407
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,3,2.0,4.0,100,slow,11831.96484375,11818.48828125,193.35692824279613,383.6134606439143,193.35692824279613,383.6134606439143
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,10,fast,18759.44921875,17558.796875,1142.2626976086412,2025.5714081851947,1142.2626976086412,2025.5714081851947
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,50,fast,18703.36328125,13947.716796875,5200.17137251221,8699.037579715592,5200.17137251221,8699.037579715592
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,100,fast,18594.53125,11626.001953125,10375.362036915478,15502.239435372445,10375.362036915478,15502.239435372445
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,10,intermediate,11515.365234375,11485.318359375,379.78133996319946,708.3404793202332,379.78133996319946,708.3404793202332
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,50,intermediate,11542.6181640625,11055.109375,1732.6487058980547,3382.6191177305946,1732.6487058980547,3382.6191177305946
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,100,intermediate,11563.2646484375,10160.791015625,3471.294173358284,6539.916775215114,3471.294173358284,6539.916775215114
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,10,slow,11828.5166015625,11828.78515625,21.249782824142233,39.76342457259271,21.249782824142233,39.76342457259271
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,50,slow,11830.046875,11830.166015625,96.62270065333703,192.0972550973407,96.62270065333703,192.0972550973407
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,4,2.0,4.0,100,slow,11831.96484375,11818.48828125,193.35692824279613,383.6134606439143,193.35692824279613,383.6134606439143
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,10,fast,18828.3828125,17627.419921875,1175.0096367268363,2083.8810805105722,1175.0096367268363,2083.8810805105722
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,50,fast,18772.19140625,14010.9462890625,5349.282350468298,8952.663524011752,5349.282350468298,8952.663524011752
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,100,fast,18663.134765625,11680.20703125,10672.923172548672,15957.681108909652,10672.923172548672,15957.681108909652
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,10,intermediate,12217.3671875,12189.755859375,350.8013169390032,654.3697787817393,350.8013169390032,654.3697787817393
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,50,intermediate,12242.7373046875,11789.310546875,1600.1757072768407,3130.2285489629776,1600.1757072768407,3130.2285489629776
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,100,intermediate,12262.6005859375,10938.9423828125,3205.452395649798,6074.8703178795095,3205.452395649798,6074.8703178795095
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,10,slow,10768.7041015625,10768.9609375,18.24180520532669,34.134794840933914,18.24180520532669,34.134794840933914
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,50,slow,10769.9599609375,10770.693359375,82.94490910878127,164.90624180698723,82.94490910878127,164.90624180698723
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,5,2.0,4.0,100,slow,10771.546875,10762.0927734375,165.98425755171309,329.3365445316469,165.98425755171309,329.3365445316469
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,10,fast,19043.46484375,17841.47265625,1180.0804061930148,2093.612698339947,1180.0804061930148,2093.612698339947
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,50,fast,18986.88671875,14208.3125,5372.458166285259,9004.37017975614,5372.458166285259,9004.37017975614
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,100,fast,18877.1484375,11849.4775390625,10719.327234096847,16060.61290323092,10719.327234096847,16060.61290323092
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,10,intermediate,11484.89453125,11457.927734375,347.96296468314335,649.0552549061476,347.96296468314335,649.0552549061476
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,50,intermediate,11509.888671875,11068.193359375,1587.3160943731805,3103.49484270382,1587.3160943731805,3103.49484270382
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,100,intermediate,11529.392578125,10243.4619140625,3179.8526043717457,6017.025895247941,3179.8526043717457,6017.025895247941
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,10,slow,8862.431640625,8862.6484375,16.216014716777988,30.34406802764649,16.216014716777988,30.34406802764649
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,50,slow,8863.525390625,8864.2734375,73.73396334475302,146.5943211449928,73.73396334475302,146.5943211449928
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,6,2.0,4.0,100,slow,8864.8984375,8856.5244140625,147.55250135380848,292.7651070359095,147.55250135380848,292.7651070359095
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,7,2.0,4.0,10,fast,19031.318359375,17829.38671875,1201.1602897256582,2130.9693122450462,1201.1602897256582,2130.9693122450462
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,7,2.0,4.0,50,fast,18974.763671875,14197.1650390625,5468.42148014574,9164.476545334848,5468.42148014574,9164.476545334848
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,7,2.0,4.0,100,fast,18865.0625,11839.927734375,10910.78710048983,16345.572464375125,10910.78710048983,16345.572464375125
Eight-mile Lake,stocks_resp14c,Stocks + Respired 14C,7,2.0,4.0,10,intermediate,11862.8671875,11837.3212890625,327.99855195784164,611.8564056285967,327.99855195784164,611.8564056285967
